transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,source_file,amount_clean,was_sentinel,is_outlier,date_format,date_clean,category_clean,payment_mode_clean,transaction_id_clean
A_T10997,A_U095,06/02/2021,Expense,savings,8447,card,HYD,Uber ride,budgetwise_finance_dataset.csv,8447.0,False,False,slash,2021-06-02,Savings,Card,A_T10997
A_T3203,A_U079,12/19/2022,Expense,,₹3557,Bank Transfer,Jaipur,Petrol,budgetwise_finance_dataset.csv,3557.0,False,False,slash,2022-12-19,,Bank Transfer,A_T3203
A_T12955,A_U110,2024-05-28,Income,Bonus,70126,Bank Transfr,Ahmedabad,Online course,budgetwise_finance_dataset.csv,70126.0,False,False,iso,2024-05-28,Bonus,Bank Transfer,A_T12955
A_T4275,A_U145,10-07-21,Income,Bonus,,cash,KOL,Restaurant dinner,budgetwise_finance_dataset.csv,,False,False,dash,2021-07-10,Bonus,Cash,A_T4275
A_T4166,A_U003,02/27/2021,Expense,Educaton,3995,CARD,KOLKATA,,budgetwise_finance_dataset.csv,3995.0,False,False,slash,2021-02-27,Education,Card,A_T4166
A_T2592,A_U113,08/27/2022,Expense,Education,4207,CASH,PUNE,Gym membership,budgetwise_finance_dataset.csv,4207.0,False,False,slash,2022-08-27,Education,Cash,A_T2592
A_T0869,A_U084,23-11-22,Income,Investment,32525,CRD,HYD,Movie tickets,budgetwise_finance_dataset.csv,32525.0,False,False,dash,2022-11-23,Investment,Card,A_T0869
A_T1308,A_U069,03-06-22,Income,Freelance,₹59941,Crd,AHM,Online course,budgetwise_finance_dataset.csv,59941.0,False,False,dash,2022-06-03,Freelance,Card,A_T1308
A_T4039,A_U049,07-05-24,Income,Others,35662,Cash,chennai,Petrol,budgetwise_finance_dataset.csv,35662.0,False,False,dash,2024-05-07,Others,Cash,A_T4039
A_T4718,A_U007,2022-02-28,Income,Salary,54309,card,KOL,Books,budgetwise_finance_dataset.csv,54309.0,False,False,iso,2022-02-28,Salary,Card,A_T4718
A_T9017,A_U020,2021-08-28,Expense,Travl,$3611,BankTransfer,Jaipur,ATM withdrawal,budgetwise_finance_dataset.csv,3611.0,False,False,iso,2021-08-28,Travel,Bank Transfer,A_T9017
A_T6599,A_U053,04-01-22,Expense,Rnt,9882,card,JAI,,budgetwise_finance_dataset.csv,9882.0,False,False,dash,2022-01-04,Rent,Card,A_T6599
A_T9283,A_U122,01/14/2024,Expense,Savings,8973,Cash,CHE,,budgetwise_finance_dataset.csv,8973.0,False,False,slash,2024-01-14,Savings,Cash,A_T9283
A_T4178,A_U030,2021-04-15,Expense,Utility,821,,Hyderabad,Uber ride,budgetwise_finance_dataset.csv,821.0,False,False,iso,2021-04-15,Utilities,,A_T4178
A_T7077,A_U087,2024-06-08,Expense,Rnt,,CARD,CHENNAI,Monthly rent payment,budgetwise_finance_dataset.csv,,False,False,iso,2024-06-08,Rent,Card,A_T7077
A_T0556,A_U111,2021-07-02,Income,Investment,68886,CRD,HYDERABAD,,budgetwise_finance_dataset.csv,68886.0,False,False,iso,2021-07-02,Investment,Card,A_T0556
A_T9266,A_U138,08/12/2023,Expense,RENT,5446,Upi,,EMI payment,budgetwise_finance_dataset.csv,5446.0,False,False,slash,2023-08-12,Rent,UPI,A_T9266
A_T10611,A_U102,02/11/2022,Expense,food,7403,Upi,bangalore,,budgetwise_finance_dataset.csv,7403.0,False,False,slash,2022-02-11,Food,UPI,A_T10611
A_T13033,A_U142,04/12/2022,Expense,Rentt,5317,bank transfer,KOL,Restaurant dinner,budgetwise_finance_dataset.csv,5317.0,False,False,slash,2022-04-12,Rent,Bank Transfer,A_T13033_dup2
A_T5536,A_U140,10-02-2021,Income,Salary,164337,UPi,jaipur,Coffee,budgetwise_finance_dataset.csv,164337.0,False,True,dash_long_year,2021-02-10,Salary,UPI,A_T5536
A_T9265,A_U048,2024-01-22,Expense,travel,3707,cash,Kolkata,Online course,budgetwise_finance_dataset.csv,3707.0,False,False,iso,2024-01-22,Travel,Cash,A_T9265
A_T9476,A_U123,2023-10-18,Expense,Rent,38882,Upi,HYD,,budgetwise_finance_dataset.csv,38882.0,False,False,iso,2023-10-18,Rent,UPI,A_T9476
A_T5262,A_U018,12/12/2021,Expense,entertainment,884,UPI,AHMEDABAD,Doctor consultation,budgetwise_finance_dataset.csv,884.0,False,False,slash,2021-12-12,Entertainment,UPI,A_T5262
A_T12353,A_U102,2024-01-12,Expense,others,₹391,Card,chennai,,budgetwise_finance_dataset.csv,391.0,False,False,iso,2024-01-12,Others,Card,A_T12353
A_T4399,A_U012,28-05-2021,Expense,Food,2291,Bank Transfer,PUN,Train ticket,budgetwise_finance_dataset.csv,2291.0,False,False,dash_long_year,2021-05-28,Food,Bank Transfer,A_T4399
A_T6770,A_U074,05/26/2024,Income,Salary,12707,CRD,,,budgetwise_finance_dataset.csv,12707.0,False,False,slash,2024-05-26,Salary,Card,A_T6770
A_T8855,A_U136,2022-06-19,Expense,Entertainment,₹6061,CASH,pune,,budgetwise_finance_dataset.csv,6061.0,False,False,iso,2022-06-19,Entertainment,Cash,A_T8855
A_T11515,A_U081,08-07-2023,Expense,Traval,9122,UPI,,Movie tickets,budgetwise_finance_dataset.csv,9122.0,False,False,dash_long_year,2023-07-08,Travel,UPI,A_T11515
A_T3428,A_U100,2023-10-23,Expense,Rentt,35601,CASH,MUM,,budgetwise_finance_dataset.csv,35601.0,False,False,iso,2023-10-23,Rent,Cash,A_T3428
A_T9161,A_U081,2021-08-09,Expense,RENT,2783,Csh,jaipur,Movie tickets,budgetwise_finance_dataset.csv,2783.0,False,False,iso,2021-08-09,Rent,Cash,A_T9161
A_T4102,A_U051,11/05/2023,Expense,TRAVEL,7347,Crd,DELHI,,budgetwise_finance_dataset.csv,7347.0,False,False,slash,2023-11-05,Travel,Card,A_T4102
A_T4551,A_U119,01-10-2024,Income,Salary,43118,UPi,Lucknow,EMI payment,budgetwise_finance_dataset.csv,43118.0,False,False,dash_long_year,2024-10-01,Salary,UPI,A_T4551
A_T7680,A_U091,2024-08-13,Expense,Food,3682,csh,,Monthly rent payment,budgetwise_finance_dataset.csv,3682.0,False,False,iso,2024-08-13,Food,Cash,A_T7680
A_T0575,A_U065,23-11-22,Expense,Entertain,4493,bank transfer,CHE,,budgetwise_finance_dataset.csv,4493.0,False,False,dash,2022-11-23,Entertainment,Bank Transfer,A_T0575_dup1
A_T11863,A_U079,11-07-21,Expense,Traval,Rs.6217,csh,KOL,!!!,budgetwise_finance_dataset.csv,6217.0,False,False,dash,2021-07-11,Travel,Cash,A_T11863
A_T12153,A_U007,09/21/2022,Expense,Entrtnmnt,5485,upi,Kolkata,Train ticket,budgetwise_finance_dataset.csv,5485.0,False,False,slash,2022-09-21,Entertainment,UPI,A_T12153
A_T3887,A_U009,2024-06-30,Expense,Travl,1680,,Ahmedabad,Monthly rent payment,budgetwise_finance_dataset.csv,1680.0,False,False,iso,2024-06-30,Travel,,A_T3887_dup1
A_T12819,A_U111,2024-02-18,Expense,Traval,7553,BankTransfer,bangalore,asdfgh,budgetwise_finance_dataset.csv,7553.0,False,False,iso,2024-02-18,Travel,Bank Transfer,A_T12819_dup1
A_T8162,A_U145,06/24/2021,Expense,Rnt,6701,csh,hyderabad,Monthly rent payment,budgetwise_finance_dataset.csv,6701.0,False,False,slash,2021-06-24,Rent,Cash,A_T8162
A_T0547,A_U076,12/24/2022,Income,Freelance,₹74828,,Pune,Medicine,budgetwise_finance_dataset.csv,74828.0,False,False,slash,2022-12-24,Freelance,,A_T0547
A_T3487,A_U137,19-07-22,Expense,utilities,7192,CASH,pune,,budgetwise_finance_dataset.csv,7192.0,False,False,dash,2022-07-19,Utilities,Cash,A_T3487
A_T12694,A_U119,,Expense,EDU,5610,Cash,kolkata,Internet bill,budgetwise_finance_dataset.csv,5610.0,False,False,,,Education,Cash,A_T12694
A_T1183,A_U080,2023-07-08,Expense,Rnt,7373,CRD,Mumbai,,budgetwise_finance_dataset.csv,7373.0,False,False,iso,2023-07-08,Rent,Card,A_T1183_dup1
A_T6080,A_U052,06/18/2024,Expense,Educaton,5558,BankTransfer,JAI,xyz123,budgetwise_finance_dataset.csv,5558.0,False,False,slash,2024-06-18,Education,Bank Transfer,A_T6080
A_T1866,A_U095,,Income,Freelance,₹71031,Csh,Chennai,Online course,budgetwise_finance_dataset.csv,71031.0,False,False,,,Freelance,Cash,A_T1866
A_T3390,A_U093,2024-06-17,Expense,Foods,3746,Csh,chennai,Fixed deposit,budgetwise_finance_dataset.csv,3746.0,False,False,iso,2024-06-17,Food,Cash,A_T3390
A_T4722,A_U116,2024-06-10,Expense,RENT,2152,UPI,HYD,Restaurant dinner,budgetwise_finance_dataset.csv,2152.0,False,False,iso,2024-06-10,Rent,UPI,A_T4722
A_T8195,A_U111,07/13/2023,Expense,food,5074,Csh,KOL,Movie tickets,budgetwise_finance_dataset.csv,5074.0,False,False,slash,2023-07-13,Food,Cash,A_T8195
A_T10179,A_U012,01-12-24,Expense,Rentt,18912,Crd,kolkata,!!!,budgetwise_finance_dataset.csv,18912.0,False,False,dash,2024-12-01,Rent,Card,A_T10179
A_T0565,A_U052,2021-01-01,Income,Freelance,76296,Csh,BAN,Internet bill,budgetwise_finance_dataset.csv,76296.0,False,False,iso,2021-01-01,Freelance,Cash,A_T0565
A_T7900,A_U104,12/16/2021,Expense,Foods,4715 INR,CASH,Bangalore,Fixed deposit,budgetwise_finance_dataset.csv,,False,False,slash,2021-12-16,Food,Cash,A_T7900
A_T4961,A_U062,09-09-2024,Expense,education,1439,UPI,AHMEDABAD,asdfgh,budgetwise_finance_dataset.csv,1439.0,False,False,dash_long_year,2024-09-09,Education,UPI,A_T4961
A_T7435,A_U022,2022-08-12,Expense,Entertain,9558,,HYDERABAD,xyz123,budgetwise_finance_dataset.csv,9558.0,False,False,iso,2022-08-12,Entertainment,,A_T7435
A_T5500,A_U050,06-05-23,Expense,health,₹8279,card,chennai,Online course,budgetwise_finance_dataset.csv,8279.0,False,False,dash,2023-05-06,Health,Card,A_T5500
A_T10999,A_U069,2021-09-21,Expense,TRAVEL,5193,csh,Bangalore,Uber ride,budgetwise_finance_dataset.csv,5193.0,False,False,iso,2021-09-21,Travel,Cash,A_T10999
A_T7055,A_U036,2023-05-13,Expense,food,5961,cash,DEL,Grocery shopping,budgetwise_finance_dataset.csv,5961.0,False,False,iso,2023-05-13,Food,Cash,A_T7055
A_T13272,A_U002,15-10-24,Expense,FOOD,,UPI,hyderabad,,budgetwise_finance_dataset.csv,,False,False,dash,2024-10-15,Food,UPI,A_T13272
A_T9167,A_U131,2022-11-25,Expense,RENT,9110,UPi,JAI,Doctor consultation,budgetwise_finance_dataset.csv,9110.0,False,False,iso,2022-11-25,Rent,UPI,A_T9167
A_T5944,A_U144,22-02-21,Expense,Food,3058,UPi,KOL,,budgetwise_finance_dataset.csv,3058.0,False,False,dash,2021-02-22,Food,UPI,A_T5944
A_T9135,A_U107,04/30/2023,Expense,food,₹9339,Cash,KOL,Books,budgetwise_finance_dataset.csv,9339.0,False,False,slash,2023-04-30,Food,Cash,A_T9135
A_T6275,A_U030,2024-04-08,Income,Bonus,17616,Csh,delhi,asdfgh,budgetwise_finance_dataset.csv,17616.0,False,False,iso,2024-04-08,Bonus,Cash,A_T6275
A_T12503,A_U017,2023-03-02,Income,Others,Rs.363110,UPI,Hyderabad,test,budgetwise_finance_dataset.csv,363110.0,False,True,iso,2023-03-02,Others,UPI,A_T12503
A_T1915,A_U077,04-05-22,Expense,Travl,₹5155,Csh,Mumbai,...,budgetwise_finance_dataset.csv,5155.0,False,False,dash,2022-05-04,Travel,Cash,A_T1915
A_T9701,A_U098,2021-12-14,Expense,Utilties,3915,card,lucknow,Grocery shopping,budgetwise_finance_dataset.csv,3915.0,False,False,iso,2021-12-14,Utilities,Card,A_T9701
A_T2956,A_U070,2023-05-24,Expense,Entrtnmnt,6705,CRD,,Electricity bill,budgetwise_finance_dataset.csv,6705.0,False,False,iso,2023-05-24,Entertainment,Card,A_T2956
A_T13940,A_U089,10/10/2022,Expense,Rnt,$3474,CRD,AHMEDABAD,xyz123,budgetwise_finance_dataset.csv,3474.0,False,False,slash,2022-10-10,Rent,Card,A_T13940
A_T8428,A_U121,2021-12-30,Income,Investment,60680,Csh,delhi,Grocery shopping,budgetwise_finance_dataset.csv,60680.0,False,False,iso,2021-12-30,Investment,Cash,A_T8428
A_T0832,A_U048,02/17/2021,Expense,travel,8504,cash,HYD,Internet bill,budgetwise_finance_dataset.csv,8504.0,False,False,slash,2021-02-17,Travel,Cash,A_T0832
A_T2959,A_U110,2023-06-21,Expense,utilities,0,Crd,,Train ticket,budgetwise_finance_dataset.csv,0.0,False,False,iso,2023-06-21,Utilities,Card,A_T2959
A_T13055,A_U135,07/24/2021,Expense,Travl,5389,Bank Transfr,jaipur,Shopping,budgetwise_finance_dataset.csv,5389.0,False,False,slash,2021-07-24,Travel,Bank Transfer,A_T13055
A_T8404,A_U070,07/10/2023,Expense,Rent,$13749,Bank Transfer,hyderabad,Internet bill,budgetwise_finance_dataset.csv,13749.0,False,False,slash,2023-07-10,Rent,Bank Transfer,A_T8404
A_T2226,A_U038,12-05-2023,Expense,TRAVEL,6881,UPI,Chennai,ATM withdrawal,budgetwise_finance_dataset.csv,6881.0,False,False,dash_long_year,2023-05-12,Travel,UPI,A_T2226
A_T9482,A_U017,,Expense,Rent,-1000,Card,kolkata,Monthly rent payment,budgetwise_finance_dataset.csv,-1000.0,False,False,,,Rent,Card,A_T9482
A_T12448,A_U061,06/07/2024,Income,Bonus,59723,CASH,ahmedabad,ATM withdrawal,budgetwise_finance_dataset.csv,59723.0,False,False,slash,2024-06-07,Bonus,Cash,A_T12448
A_T7838,A_U014,2021-07-03,Expense,Utlities,$581,BankTransfer,jaipur,Doctor consultation,budgetwise_finance_dataset.csv,581.0,False,False,iso,2021-07-03,Utilities,Bank Transfer,A_T7838_dup1
A_T5451,A_U088,04/22/2024,Expense,Travel,6384,Card,delhi,Gym membership,budgetwise_finance_dataset.csv,6384.0,False,False,slash,2024-04-22,Travel,Card,A_T5451
A_T0790,A_U010,18-04-24,Expense,Foodd,651,CARD,DEL,EMI payment,budgetwise_finance_dataset.csv,651.0,False,False,dash,2024-04-18,Food,Card,A_T0790
A_T10195,A_U143,2023-02-14,Expense,Entertainment,2505,Card,PUN,,budgetwise_finance_dataset.csv,2505.0,False,False,iso,2023-02-14,Entertainment,Card,A_T10195
A_T9182,A_U055,12-03-21,Expense,food,6317,UPI,Mumbai,EMI payment,budgetwise_finance_dataset.csv,6317.0,False,False,dash,2021-03-12,Food,UPI,A_T9182
A_T7917,A_U073,24-08-2023,Expense,Food,507,Bank_Transfer,MUM,Uber ride,budgetwise_finance_dataset.csv,507.0,False,False,dash_long_year,2023-08-24,Food,Bank Transfer,A_T7917
A_T3568,A_U021,2024-04-06,Income,Investment,54642,Upi,chennai,xyz123,budgetwise_finance_dataset.csv,54642.0,False,False,iso,2024-04-06,Investment,UPI,A_T3568_dup1
A_T1371,A_U021,26-03-2024,Expense,Rentt,47195,CRD,,Electricity bill,budgetwise_finance_dataset.csv,47195.0,False,False,dash_long_year,2024-03-26,Rent,Card,A_T1371
A_T4676,A_U119,2021-06-28,Expense,rent,1869,Card,Pune,ATM withdrawal,budgetwise_finance_dataset.csv,1869.0,False,False,iso,2021-06-28,Rent,Card,A_T4676_dup2
A_T4279,A_U031,25-10-2021,Expense,Entrtnmnt,295,card,KOLKATA,Lunch,budgetwise_finance_dataset.csv,295.0,False,False,dash_long_year,2021-10-25,Entertainment,Card,A_T4279
A_T6205,A_U104,06-05-21,Expense,Education,9048,CRD,delhi,Fixed deposit,budgetwise_finance_dataset.csv,9048.0,False,False,dash,2021-05-06,Education,Card,A_T6205
A_T5593,A_U130,11/09/2021,Expense,Entertain,,,MUMBAI,Online course,budgetwise_finance_dataset.csv,,False,False,slash,2021-11-09,Entertainment,,A_T5593
A_T0115,A_U051,2023-05-30,Expense,Travel,8896,UPi,Hyderabad,xyz123,budgetwise_finance_dataset.csv,8896.0,False,False,iso,2023-05-30,Travel,UPI,A_T0115_dup1
A_T5859,A_U125,07/24/2024,Expense,EDU,1378,Bank Transfer,,Doctor consultation,budgetwise_finance_dataset.csv,1378.0,False,False,slash,2024-07-24,Education,Bank Transfer,A_T5859
A_T4442,A_U074,02/05/2022,Expense,Rent,12417,,MUMBAI,Online course,budgetwise_finance_dataset.csv,12417.0,False,False,slash,2022-02-05,Rent,,A_T4442_dup1
A_T12171,A_U091,05-01-2024,Expense,entertainment,2708,Cash,,asdfgh,budgetwise_finance_dataset.csv,2708.0,False,False,dash_long_year,2024-01-05,Entertainment,Cash,A_T12171
A_T1589,A_U148,10/22/2023,Expense,rent,999999,bank transfer,LUC,,budgetwise_finance_dataset.csv,,True,False,slash,2023-10-22,Rent,Bank Transfer,A_T1589
A_T9766,A_U023,07/17/2022,Expense,Travl,8749,CASH,KOL,misc,budgetwise_finance_dataset.csv,8749.0,False,False,slash,2022-07-17,Travel,Cash,A_T9766
A_T0892,A_U092,2024-01-11,Expense,Traval,4349,cash,MUM,...,budgetwise_finance_dataset.csv,4349.0,False,False,iso,2024-01-11,Travel,Cash,A_T0892
A_T8199,A_U036,12/07/2021,Expense,RENT,Rs.5814,UPi,CHE,Shopping,budgetwise_finance_dataset.csv,5814.0,False,False,slash,2021-12-07,Rent,UPI,A_T8199_dup1
A_T6107,A_U129,10-05-21,Expense,,4118,CARD,Jaipur,Restaurant dinner,budgetwise_finance_dataset.csv,4118.0,False,False,dash,2021-05-10,,Card,A_T6107
A_T3737,A_U031,2024-11-12,Expense,Travl,$9148,CASH,,test,budgetwise_finance_dataset.csv,9148.0,False,False,iso,2024-11-12,Travel,Cash,A_T3737
A_T10504,A_U057,07-11-2022,Expense,Traval,$5872,UPi,AHMEDABAD,Lunch,budgetwise_finance_dataset.csv,5872.0,False,False,dash_long_year,2022-11-07,Travel,UPI,A_T10504
A_T13448,A_U145,2024-06-02,Expense,Traval,3982,card,Hyderabad,,budgetwise_finance_dataset.csv,3982.0,False,False,iso,2024-06-02,Travel,Card,A_T13448
A_T7406,A_U104,27-05-2023,Expense,Foodd,1389,upi,Pune,asdfgh,budgetwise_finance_dataset.csv,1389.0,False,False,dash_long_year,2023-05-27,Food,UPI,A_T7406
A_T0164,A_U099,02/13/2022,Expense,Rentt,30067,bank transfer,Jaipur,,budgetwise_finance_dataset.csv,30067.0,False,False,slash,2022-02-13,Rent,Bank Transfer,A_T0164
A_T8535,A_U100,12/25/2021,Expense,utilities,$244,Csh,Chennai,Shopping,budgetwise_finance_dataset.csv,244.0,False,False,slash,2021-12-25,Utilities,Cash,A_T8535
A_T2103,A_U078,03/01/2022,Expense,Education,$1670,cash,Bangalore,Electricity bill,budgetwise_finance_dataset.csv,1670.0,False,False,slash,2022-03-01,Education,Cash,A_T2103
A_T0063,A_U030,26-08-24,Expense,Entertain,3843,Csh,Kolkata,misc,budgetwise_finance_dataset.csv,3843.0,False,False,dash,2024-08-26,Entertainment,Cash,A_T0063
A_T7599,A_U106,05/01/2022,Expense,Utility,3625,BankTransfer,Kolkata,Internet bill,budgetwise_finance_dataset.csv,3625.0,False,False,slash,2022-05-01,Utilities,Bank Transfer,A_T7599
A_T4535,A_U118,07/28/2024,Expense,Rent,34724,Card,JAIPUR,Online course,budgetwise_finance_dataset.csv,34724.0,False,False,slash,2024-07-28,Rent,Card,A_T4535
A_T6128,A_U044,2024-05-12,Income,Salary,74771,bank transfer,KOL,Internet bill,budgetwise_finance_dataset.csv,74771.0,False,False,iso,2024-05-12,Salary,Bank Transfer,A_T6128
A_T4971,A_U108,2022-08-13,Income,Freelance,50898,card,,,budgetwise_finance_dataset.csv,50898.0,False,False,iso,2022-08-13,Freelance,Card,A_T4971
A_T7306,A_U007,2024-01-22,Income,Bonus,,,KOLKATA,xyz123,budgetwise_finance_dataset.csv,,False,False,iso,2024-01-22,Bonus,,A_T7306
A_T4063,A_U125,21-11-2022,Expense,Rentt,31495,UPI,HYD,,budgetwise_finance_dataset.csv,31495.0,False,False,dash_long_year,2022-11-21,Rent,UPI,A_T4063
A_T13837,A_U092,08/08/2024,Expense,EDU,3899,Bank Transfer,pune,!!!,budgetwise_finance_dataset.csv,3899.0,False,False,slash,2024-08-08,Education,Bank Transfer,A_T13837
A_T7863,A_U049,,Expense,Food,₹3863,Bank Transfr,HYD,Doctor consultation,budgetwise_finance_dataset.csv,3863.0,False,False,,,Food,Bank Transfer,A_T7863
A_T5336,A_U058,11-11-23,Expense,utilities,1944,Bank Transfer,Kolkata,Online course,budgetwise_finance_dataset.csv,1944.0,False,False,dash,2023-11-11,Utilities,Bank Transfer,A_T5336
A_T2228,A_U058,2021-03-29,Income,Bonus,₹52448,card,mumbai,Doctor consultation,budgetwise_finance_dataset.csv,52448.0,False,False,iso,2021-03-29,Bonus,Card,A_T2228_dup1
A_T11141,A_U128,20-12-24,Expense,EDU,2762,upi,MUM,Internet bill,budgetwise_finance_dataset.csv,2762.0,False,False,dash,2024-12-20,Education,UPI,A_T11141_dup1
A_T11859,A_U109,26-12-23,Expense,utilities,1443,card,Delhi,,budgetwise_finance_dataset.csv,1443.0,False,False,dash,2023-12-26,Utilities,Card,A_T11859
A_T9769,A_U026,2021-08-21,Expense,Travl,₹8138,BankTransfer,Bangalore,,budgetwise_finance_dataset.csv,8138.0,False,False,iso,2021-08-21,Travel,Bank Transfer,A_T9769
A_T7349,A_U073,08/12/2021,Expense,Foodd,4243,cash,,test,budgetwise_finance_dataset.csv,4243.0,False,False,slash,2021-08-12,Food,Cash,A_T7349
A_T10221,A_U087,06/26/2023,Expense,Utility,6933,UPi,DEL,Doctor consultation,budgetwise_finance_dataset.csv,6933.0,False,False,slash,2023-06-26,Utilities,UPI,A_T10221
A_T8332,A_U146,2023-09-14,Expense,Traval,6310,bank transfer,KOL,Internet bill,budgetwise_finance_dataset.csv,6310.0,False,False,iso,2023-09-14,Travel,Bank Transfer,A_T8332
A_T11873,A_U145,2021-11-15,Expense,health,9693,Upi,chennai,,budgetwise_finance_dataset.csv,9693.0,False,False,iso,2021-11-15,Health,UPI,A_T11873
A_T1486,A_U055,08/15/2024,Expense,Utilities,7745,Csh,KOL,,budgetwise_finance_dataset.csv,7745.0,False,False,slash,2024-08-15,Utilities,Cash,A_T1486
A_T4671,A_U040,12/03/2022,Expense,Utilties,9553,csh,,,budgetwise_finance_dataset.csv,9553.0,False,False,slash,2022-12-03,Utilities,Cash,A_T4671
A_T11180,A_U113,2021-04-05,Expense,TRAVEL,1226,upi,AHM,misc,budgetwise_finance_dataset.csv,1226.0,False,False,iso,2021-04-05,Travel,UPI,A_T11180
A_T7225,A_U095,2024-02-12,Expense,food,999999,CASH,BAN,test,budgetwise_finance_dataset.csv,,True,False,iso,2024-02-12,Food,Cash,A_T7225
A_T11369,A_U050,2021-08-14,Income,Bonus,26682,Csh,,EMI payment,budgetwise_finance_dataset.csv,26682.0,False,False,iso,2021-08-14,Bonus,Cash,A_T11369
A_T7849,A_U141,06/03/2022,Income,Freelance,17496,CARD,bangalore,,budgetwise_finance_dataset.csv,17496.0,False,False,slash,2022-06-03,Freelance,Card,A_T7849_dup1
A_T8036,A_U001,17-04-21,Expense,Entrtnmnt,7213,CRD,MUM,Monthly rent payment,budgetwise_finance_dataset.csv,7213.0,False,False,dash,2021-04-17,Entertainment,Card,A_T8036
A_T5445,A_U146,11/30/2021,Expense,Foods,1286,Cash,JAIPUR,,budgetwise_finance_dataset.csv,1286.0,False,False,slash,2021-11-30,Food,Cash,A_T5445
A_T10855,A_U047,06/19/2023,Expense,RENT,7484,CASH,PUN,Gym membership,budgetwise_finance_dataset.csv,7484.0,False,False,slash,2023-06-19,Rent,Cash,A_T10855
A_T10844,A_U132,22-06-22,Expense,Utility,667,CRD,BANGALORE,Doctor consultation,budgetwise_finance_dataset.csv,667.0,False,False,dash,2022-06-22,Utilities,Card,A_T10844_dup1
A_T8559,A_U052,2022-10-29,Expense,HEALTH,2716,upi,chennai,Fixed deposit,budgetwise_finance_dataset.csv,2716.0,False,False,iso,2022-10-29,Health,UPI,A_T8559_dup1
A_T5751,A_U038,08/27/2024,Expense,entertainment,₹8039,CRD,AHMEDABAD,Lunch,budgetwise_finance_dataset.csv,8039.0,False,False,slash,2024-08-27,Entertainment,Card,A_T5751
A_T6055,A_U079,2022-01-01,Expense,Utilties,9734,CRD,kolkata,Electricity bill,budgetwise_finance_dataset.csv,9734.0,False,False,iso,2022-01-01,Utilities,Card,A_T6055
A_T1150,A_U024,2022-09-06,Expense,RENT,4813,BankTransfer,Pune,misc,budgetwise_finance_dataset.csv,4813.0,False,False,iso,2022-09-06,Rent,Bank Transfer,A_T1150
A_T10190,A_U013,2021-03-29,Income,Bonus,61820,upi,DEL,,budgetwise_finance_dataset.csv,61820.0,False,False,iso,2021-03-29,Bonus,UPI,A_T10190
A_T8381,A_U118,2022-06-14,Expense,,8931,Bank Transfer,mumbai,Restaurant dinner,budgetwise_finance_dataset.csv,8931.0,False,False,iso,2022-06-14,,Bank Transfer,A_T8381
A_T10599,A_U078,06/08/2021,Expense,Rent,24800,csh,bangalore,,budgetwise_finance_dataset.csv,24800.0,False,False,slash,2021-06-08,Rent,Cash,A_T10599
A_T9765,A_U108,09/07/2024,Expense,Educaton,,csh,LUCKNOW,,budgetwise_finance_dataset.csv,,False,False,slash,2024-09-07,Education,Cash,A_T9765_dup1
A_T13957,A_U122,2024-01-05,Expense,FOOD,,UPI,HYD,,budgetwise_finance_dataset.csv,,False,False,iso,2024-01-05,Food,UPI,A_T13957
A_T2172,A_U084,2022-05-14,Income,Others,20396,CASH,MUMBAI,,budgetwise_finance_dataset.csv,20396.0,False,False,iso,2022-05-14,Others,Cash,A_T2172
A_T4219,A_U131,03/02/2024,Expense,Foods,87,Csh,Bangalore,!!!,budgetwise_finance_dataset.csv,87.0,False,False,slash,2024-03-02,Food,Cash,A_T4219
A_T4078,A_U132,2023-11-26,Expense,Educaton,4468,Card,AHMEDABAD,test,budgetwise_finance_dataset.csv,4468.0,False,False,iso,2023-11-26,Education,Card,A_T4078
A_T7023,A_U135,2023-11-02,Income,Investment,55022,UPi,ahmedabad,Coffee,budgetwise_finance_dataset.csv,55022.0,False,False,iso,2023-11-02,Investment,UPI,A_T7023
A_T1927,A_U126,14-12-21,Income,Freelance,66112,BankTransfer,lucknow,Electricity bill,budgetwise_finance_dataset.csv,66112.0,False,False,dash,2021-12-14,Freelance,Bank Transfer,A_T1927
A_T4783,A_U037,02/04/2024,Expense,Travel,6613,Upi,lucknow,,budgetwise_finance_dataset.csv,6613.0,False,False,slash,2024-02-04,Travel,UPI,A_T4783
A_T3814,A_U135,16-01-21,Expense,entertainment,₹5327,Bank Transfr,BAN,!!!,budgetwise_finance_dataset.csv,5327.0,False,False,dash,2021-01-16,Entertainment,Bank Transfer,A_T3814
A_T1350,A_U135,04/03/2022,Expense,RENT,1414,csh,DELHI,Online course,budgetwise_finance_dataset.csv,1414.0,False,False,slash,2022-04-03,Rent,Cash,A_T1350
A_T7309,A_U130,2021-02-16,Expense,rent,4144,Bank Transfr,LUCKNOW,,budgetwise_finance_dataset.csv,4144.0,False,False,iso,2021-02-16,Rent,Bank Transfer,A_T7309
A_T4711,A_U134,2022-11-03,Expense,Foodd,3697,Upi,KOLKATA,Gym membership,budgetwise_finance_dataset.csv,3697.0,False,False,iso,2022-11-03,Food,UPI,A_T4711
A_T1893,A_U134,,Income,Freelance,Rs.24946,CASH,Mumbai,Monthly rent payment,budgetwise_finance_dataset.csv,24946.0,False,False,,,Freelance,Cash,A_T1893
